store_id,inventory_id,title,rating,rental_rate,replacement_cost
1,2955,"OUTLAW HANKY",PG-13,4.99,17.99
1,2958,"OZ LIAISONS",R,2.99,14.99
1,2959,"OZ LIAISONS",R,2.99,14.99
1,2964,"PACIFIC AMISTAD",G,0.99,27.99
1,2965,"PACIFIC AMISTAD",G,0.99,27.99
1,2970,"PACKER MADIGAN",PG-13,0.99,20.99
1,2971,"PACKER MADIGAN",PG-13,0.99,20.99
1,2976,"PAJAMA JAWBREAKER",R,0.99,14.99
1,2977,"PAJAMA JAWBREAKER",R,0.99,14.99
1,2978,"PAJAMA JAWBREAKER",R,0.99,14.99
1,2979,"PAJAMA JAWBREAKER",R,0.99,14.99
1,2980,"PANIC CLUB",G,4.99,15.99
1,2981,"PANIC CLUB",G,4.99,15.99
1,2982,"PANKY SUBMARINE",G,4.99,19.99
1,2983,"PANKY SUBMARINE",G,4.99,19.99
1,2986,"PANTHER REDS",NC-17,4.99,22.99
1,2987,"PANTHER REDS",NC-17,4.99,22.99
1,2988,"PANTHER REDS",NC-17,4.99,22.99
1,2994,"PARADISE SABRINA",PG-13,2.99,12.99
1,2995,"PARADISE SABRINA",PG-13,2.99,12.99
1,2996,"PARADISE SABRINA",PG-13,2.99,12.99
1,2997,"PARADISE SABRINA",PG-13,2.99,12.99
1,3006,"PARTY KNOCK",PG,2.99,11.99
1,3007,"PARTY KNOCK",PG,2.99,11.99
1,3010,"PAST SUICIDES",PG-13,4.99,17.99
1,3011,"PAST SUICIDES",PG-13,4.99,17.99
1,3012,"PAST SUICIDES",PG-13,4.99,17.99
1,3013,"PAST SUICIDES",PG-13,4.99,17.99
1,3014,"PATHS CONTROL",PG,4.99,9.99
1,3015,"PATHS CONTROL",PG,4.99,9.99
1,3018,"PATIENT SISTER",NC-17,0.99,29.99
1,3019,"PATIENT SISTER",NC-17,0.99,29.99
1,3020,"PATIENT SISTER",NC-17,0.99,29.99
1,3023,"PATRIOT ROMAN",PG,2.99,12.99
1,3024,"PATRIOT ROMAN",PG,2.99,12.99
1,3028,"PATTON INTERVIEW",PG,2.99,22.99
1,3029,"PATTON INTERVIEW",PG,2.99,22.99
1,3030,"PATTON INTERVIEW",PG,2.99,22.99
1,3031,"PATTON INTERVIEW",PG,2.99,22.99
1,3035,"PAYCHECK WAIT",PG-13,4.99,27.99
1,3036,"PAYCHECK WAIT",PG-13,4.99,27.99
1,3037,"PAYCHECK WAIT",PG-13,4.99,27.99
1,3040,"PEACH INNOCENT",PG-13,2.99,20.99
1,3041,"PEACH INNOCENT",PG-13,2.99,20.99
1,3044,"PEAK FOREVER",PG,4.99,25.99
1,3045,"PEAK FOREVER",PG,4.99,25.99
1,3049,"PELICAN COMFORTS",PG,4.99,17.99
1,3050,"PELICAN COMFORTS",PG,4.99,17.99
1,3051,"PELICAN COMFORTS",PG,4.99,17.99
1,3052,"PELICAN COMFORTS",PG,4.99,17.99
1,3056,"PERFECT GROOVE",PG-13,2.99,17.99
1,3057,"PERFECT GROOVE",PG-13,2.99,17.99
1,3062,"PERSONAL LADYBUGS",PG-13,0.99,19.99
1,3063,"PERSONAL LADYBUGS",PG-13,0.99,19.99
1,3066,"PET HAUNTING",PG,0.99,11.99
1,3067,"PET HAUNTING",PG,0.99,11.99
1,3068,"PET HAUNTING",PG,0.99,11.99
1,3069,"PHANTOM GLORY",NC-17,2.99,17.99
1,3070,"PHANTOM GLORY",NC-17,2.99,17.99
1,3071,"PHILADELPHIA WIFE",PG-13,4.99,16.99
1,3072,"PHILADELPHIA WIFE",PG-13,4.99,16.99
1,3077,"PIANIST OUTFIELD",NC-17,0.99,25.99
1,3078,"PIANIST OUTFIELD",NC-17,0.99,25.99
1,3079,"PIANIST OUTFIELD",NC-17,0.99,25.99
1,3084,"PICKUP DRIVING",G,2.99,23.99
1,3085,"PICKUP DRIVING",G,2.99,23.99
1,3086,"PICKUP DRIVING",G,2.99,23.99
1,3087,"PICKUP DRIVING",G,2.99,23.99
1,3088,"PILOT HOOSIERS",PG,2.99,17.99
1,3089,"PILOT HOOSIERS",PG,2.99,17.99
1,3092,"PINOCCHIO SIMON",PG,4.99,21.99
1,3093,"PINOCCHIO SIMON",PG,4.99,21.99
1,3098,"PIRATES ROXANNE",PG,0.99,20.99
1,3099,"PIRATES ROXANNE",PG,0.99,20.99
1,3100,"PIRATES ROXANNE",PG,0.99,20.99
1,3104,"PITTSBURGH HUNCHBACK",PG-13,4.99,17.99
1,3105,"PITTSBURGH HUNCHBACK",PG-13,4.99,17.99
1,3106,"PITTSBURGH HUNCHBACK",PG-13,4.99,17.99
1,3107,"PITY BOUND",NC-17,4.99,19.99
1,3108,"PITY BOUND",NC-17,4.99,19.99
1,3109,"PITY BOUND",NC-17,4.99,19.99
1,3110,"PITY BOUND",NC-17,4.99,19.99
1,3119,"PLUTO OLEANDER",R,4.99,9.99
1,3120,"PLUTO OLEANDER",R,4.99,9.99
1,3121,"PLUTO OLEANDER",R,4.99,9.99
1,3122,"PLUTO OLEANDER",R,4.99,9.99
1,3123,"POCUS PULP",NC-17,0.99,15.99
1,3124,"POCUS PULP",NC-17,0.99,15.99
1,3125,"POCUS PULP",NC-17,0.99,15.99
1,3134,"POLLOCK DELIVERANCE",PG,2.99,14.99
1,3135,"POLLOCK DELIVERANCE",PG,2.99,14.99
1,3136,"POLLOCK DELIVERANCE",PG,2.99,14.99
1,3137,"POLLOCK DELIVERANCE",PG,2.99,14.99
1,3140,"POND SEATTLE",PG-13,2.99,25.99
1,3141,"POND SEATTLE",PG-13,2.99,25.99
1,3142,"POND SEATTLE",PG-13,2.99,25.99
1,3143,"POND SEATTLE",PG-13,2.99,25.99
1,3146,"POSEIDON FOREVER",PG-13,4.99,29.99
1,3147,"POSEIDON FOREVER",PG-13,4.99,29.99
1,3148,"POSEIDON FOREVER",PG-13,4.99,29.99
1,3154,"POTTER CONNECTICUT",PG,2.99,16.99
1,3155,"POTTER CONNECTICUT",PG,2.99,16.99
1,3159,"PREJUDICE OLEANDER",PG-13,4.99,15.99
1,3160,"PREJUDICE OLEANDER",PG-13,4.99,15.99
1,3161,"PREJUDICE OLEANDER",PG-13,4.99,15.99
1,3162,"PREJUDICE OLEANDER",PG-13,4.99,15.99
1,3165,"PRESIDENT BANG",PG,4.99,12.99
1,3166,"PRESIDENT BANG",PG,4.99,12.99
1,3167,"PRIDE ALAMO",NC-17,0.99,20.99
1,3168,"PRIDE ALAMO",NC-17,0.99,20.99
1,3172,"PRIMARY GLASS",G,0.99,16.99
1,3173,"PRIMARY GLASS",G,0.99,16.99
1,3174,"PRIMARY GLASS",G,0.99,16.99
1,3175,"PRIMARY GLASS",G,0.99,16.99
1,3180,"PRINCESS GIANT",NC-17,2.99,29.99
1,3181,"PRINCESS GIANT",NC-17,2.99,29.99
1,3182,"PRINCESS GIANT",NC-17,2.99,29.99
1,3183,"PRINCESS GIANT",NC-17,2.99,29.99
1,3187,"PRIVATE DROP",PG,4.99,26.99
1,3188,"PRIVATE DROP",PG,4.99,26.99
1,3192,"PULP BEVERLY",G,2.99,12.99
1,3193,"PULP BEVERLY",G,2.99,12.99
1,3194,"PULP BEVERLY",G,2.99,12.99
1,3195,"PULP BEVERLY",G,2.99,12.99
1,3202,"PURE RUNNER",NC-17,2.99,25.99
1,3203,"PURE RUNNER",NC-17,2.99,25.99
1,3207,"PURPLE MOVIE",R,2.99,9.99
1,3208,"PURPLE MOVIE",R,2.99,9.99
1,3209,"PURPLE MOVIE",R,2.99,9.99
1,3210,"PURPLE MOVIE",R,2.99,9.99
1,3211,"QUEEN LUKE",PG,4.99,22.99
1,3212,"QUEEN LUKE",PG,4.99,22.99
1,3217,"QUEST MUSSOLINI",R,2.99,29.99
1,3218,"QUEST MUSSOLINI",R,2.99,29.99
1,3223,"QUILLS BULL",R,4.99,19.99
1,3224,"QUILLS BULL",R,4.99,19.99
1,3227,"RACER EGG",NC-17,2.99,19.99
1,3228,"RACER EGG",NC-17,2.99,19.99
1,3233,"RAGE GAMES",R,4.99,18.99
1,3234,"RAGE GAMES",R,4.99,18.99
1,3235,"RAGE GAMES",R,4.99,18.99
1,3236,"RAGE GAMES",R,4.99,18.99
1,3246,"RANGE MOONWALKER",PG,4.99,25.99
1,3247,"RANGE MOONWALKER",PG,4.99,25.99
1,3248,"RANGE MOONWALKER",PG,4.99,25.99
1,3249,"RANGE MOONWALKER",PG,4.99,25.99
1,3253,"REAP UNFAITHFUL",PG-13,2.99,26.99
1,3254,"REAP UNFAITHFUL",PG-13,2.99,26.99
1,3258,"REAR TRADING",NC-17,0.99,23.99
1,3259,"REAR TRADING",NC-17,0.99,23.99
1,3264,"RECORDS ZORRO",PG,4.99,11.99
1,3265,"RECORDS ZORRO",PG,4.99,11.99
1,3266,"REDEMPTION COMFORTS",NC-17,2.99,20.99
1,3267,"REDEMPTION COMFORTS",NC-17,2.99,20.99
1,3268,"REDEMPTION COMFORTS",NC-17,2.99,20.99
1,3273,"REDS POCUS",PG-13,4.99,23.99
1,3274,"REDS POCUS",PG-13,4.99,23.99
1,3275,"REEF SALUTE",NC-17,0.99,26.99
1,3276,"REEF SALUTE",NC-17,0.99,26.99
1,3279,"REIGN GENTLEMEN",PG-13,2.99,29.99
1,3280,"REIGN GENTLEMEN",PG-13,2.99,29.99
1,3281,"REIGN GENTLEMEN",PG-13,2.99,29.99
1,3282,"REIGN GENTLEMEN",PG-13,2.99,29.99
1,3286,"REMEMBER DIARY",R,2.99,15.99
1,3287,"REMEMBER DIARY",R,2.99,15.99
1,3292,"REQUIEM TYCOON",R,4.99,25.99
1,3293,"REQUIEM TYCOON",R,4.99,25.99
1,3294,"REQUIEM TYCOON",R,4.99,25.99
1,3301,"RESURRECTION SILVERADO",PG,0.99,12.99
1,3302,"RESURRECTION SILVERADO",PG,0.99,12.99
1,3306,"REUNION WITCHES",R,0.99,26.99
1,3307,"REUNION WITCHES",R,0.99,26.99
1,3308,"REUNION WITCHES",R,0.99,26.99
1,3315,"RIDGEMONT SUBMARINE",PG-13,0.99,28.99
1,3316,"RIDGEMONT SUBMARINE",PG-13,0.99,28.99
1,3317,"RIDGEMONT SUBMARINE",PG-13,0.99,28.99
1,3318,"RIDGEMONT SUBMARINE",PG-13,0.99,28.99
1,3326,"RINGS HEARTBREAKERS",G,0.99,17.99
1,3327,"RINGS HEARTBREAKERS",G,0.99,17.99
1,3328,"RINGS HEARTBREAKERS",G,0.99,17.99
1,3329,"RINGS HEARTBREAKERS",G,0.99,17.99
1,3330,"RIVER OUTLAW",PG-13,0.99,29.99
1,3331,"RIVER OUTLAW",PG-13,0.99,29.99
1,3332,"RIVER OUTLAW",PG-13,0.99,29.99
1,3333,"RIVER OUTLAW",PG-13,0.99,29.99
1,3337,"ROAD ROXANNE",R,4.99,12.99
1,3338,"ROAD ROXANNE",R,4.99,12.99
1,3343,"ROBBERS JOON",PG-13,2.99,26.99
1,3344,"ROBBERS JOON",PG-13,2.99,26.99
1,3345,"ROBBERS JOON",PG-13,2.99,26.99
1,3350,"ROBBERY BRIGHT",R,0.99,21.99
1,3351,"ROBBERY BRIGHT",R,0.99,21.99
1,3352,"ROBBERY BRIGHT",R,0.99,21.99
1,3353,"ROBBERY BRIGHT",R,0.99,21.99
1,3354,"ROCK INSTINCT",G,0.99,28.99
1,3355,"ROCK INSTINCT",G,0.99,28.99
1,3360,"ROCKETEER MOTHER",PG-13,0.99,27.99
1,3361,"ROCKETEER MOTHER",PG-13,0.99,27.99
1,3362,"ROCKETEER MOTHER",PG-13,0.99,27.99
1,3363,"ROCKETEER MOTHER",PG-13,0.99,27.99
1,3368,"ROCKY WAR",PG-13,4.99,17.99
1,3369,"ROCKY WAR",PG-13,4.99,17.99
1,3376,"ROMAN PUNK",NC-17,0.99,28.99
1,3377,"ROMAN PUNK",NC-17,0.99,28.99
1,3378,"ROMAN PUNK",NC-17,0.99,28.99
1,3379,"ROMAN PUNK",NC-17,0.99,28.99
1,3382,"ROOM ROMAN",PG,0.99,27.99
1,3383,"ROOM ROMAN",PG,0.99,27.99
1,3388,"ROOTS REMEMBER",PG-13,0.99,23.99
1,3389,"ROOTS REMEMBER",PG-13,0.99,23.99
1,3393,"ROSES TREASURE",PG-13,4.99,23.99
1,3394,"ROSES TREASURE",PG-13,4.99,23.99
1,3395,"ROSES TREASURE",PG-13,4.99,23.99
1,3396,"ROSES TREASURE",PG-13,4.99,23.99
1,3401,"ROUGE SQUAD",NC-17,0.99,10.99
1,3402,"ROUGE SQUAD",NC-17,0.99,10.99
1,3406,"ROXANNE REBEL",R,0.99,9.99
1,3407,"ROXANNE REBEL",R,0.99,9.99
1,3411,"RUGRATS SHAKESPEARE",PG-13,0.99,16.99
1,3412,"RUGRATS SHAKESPEARE",PG-13,0.99,16.99
1,3413,"RUGRATS SHAKESPEARE",PG-13,0.99,16.99
1,3414,"RUGRATS SHAKESPEARE",PG-13,0.99,16.99
1,3419,"RULES HUMAN",R,4.99,19.99
1,3420,"RULES HUMAN",R,4.99,19.99
1,3423,"RUN PACIFIC",R,0.99,25.99
1,3424,"RUN PACIFIC",R,0.99,25.99
1,3425,"RUN PACIFIC",R,0.99,25.99
1,3431,"RUSH GOODFELLAS",PG,0.99,20.99
1,3432,"RUSH GOODFELLAS",PG,0.99,20.99
1,3433,"RUSH GOODFELLAS",PG,0.99,20.99
1,3434,"RUSH GOODFELLAS",PG,0.99,20.99
1,3441,"SABRINA MIDNIGHT",PG,4.99,11.99
1,3442,"SABRINA MIDNIGHT",PG,4.99,11.99
1,3443,"SABRINA MIDNIGHT",PG,4.99,11.99
1,3444,"SABRINA MIDNIGHT",PG,4.99,11.99
1,3451,"SAGEBRUSH CLUELESS",G,2.99,28.99
1,3452,"SAGEBRUSH CLUELESS",G,2.99,28.99
1,3453,"SAGEBRUSH CLUELESS",G,2.99,28.99
1,3459,"SALUTE APOLLO",R,2.99,29.99
1,3460,"SALUTE APOLLO",R,2.99,29.99
1,3465,"SAMURAI LION",G,2.99,21.99
1,3466,"SAMURAI LION",G,2.99,21.99
1,3467,"SAMURAI LION",G,2.99,21.99
1,3479,"SATISFACTION CONFIDENTIAL",G,4.99,26.99
1,3480,"SATISFACTION CONFIDENTIAL",G,4.99,26.99
1,3481,"SATISFACTION CONFIDENTIAL",G,4.99,26.99
1,3484,"SATURDAY LAMBS",G,4.99,28.99
1,3485,"SATURDAY LAMBS",G,4.99,28.99
1,3486,"SATURDAY LAMBS",G,4.99,28.99
1,3487,"SATURDAY LAMBS",G,4.99,28.99
1,3492,"SATURN NAME",R,4.99,18.99
1,3493,"SATURN NAME",R,4.99,18.99
1,3494,"SATURN NAME",R,4.99,18.99
1,3495,"SATURN NAME",R,4.99,18.99
1,3496,"SAVANNAH TOWN",PG-13,0.99,25.99
1,3497,"SAVANNAH TOWN",PG-13,0.99,25.99
1,3498,"SAVANNAH TOWN",PG-13,0.99,25.99
1,3499,"SCALAWAG DUCK",NC-17,4.99,13.99
1,3500,"SCALAWAG DUCK",NC-17,4.99,13.99
1,3501,"SCALAWAG DUCK",NC-17,4.99,13.99
1,3502,"SCALAWAG DUCK",NC-17,4.99,13.99
1,3507,"SCARFACE BANG",PG-13,4.99,11.99
1,3508,"SCARFACE BANG",PG-13,4.99,11.99
1,3509,"SCARFACE BANG",PG-13,4.99,11.99
1,3518,"SCORPION APOLLO",NC-17,4.99,23.99
1,3519,"SCORPION APOLLO",NC-17,4.99,23.99
1,3520,"SCORPION APOLLO",NC-17,4.99,23.99
1,3525,"SEA VIRGIN",PG,2.99,24.99
1,3526,"SEA VIRGIN",PG,2.99,24.99
1,3527,"SEA VIRGIN",PG,2.99,24.99
1,3528,"SEA VIRGIN",PG,2.99,24.99
1,3531,"SEABISCUIT PUNK",NC-17,2.99,28.99
1,3532,"SEABISCUIT PUNK",NC-17,2.99,28.99
1,3533,"SEABISCUIT PUNK",NC-17,2.99,28.99
1,3534,"SEABISCUIT PUNK",NC-17,2.99,28.99
1,3539,"SEARCHERS WAIT",NC-17,2.99,22.99
1,3540,"SEARCHERS WAIT",NC-17,2.99,22.99
1,3541,"SEARCHERS WAIT",NC-17,2.99,22.99
1,3542,"SEARCHERS WAIT",NC-17,2.99,22.99
1,3543,"SEATTLE EXPECATIONS",PG-13,4.99,18.99
1,3544,"SEATTLE EXPECATIONS",PG-13,4.99,18.99
1,3545,"SEATTLE EXPECATIONS",PG-13,4.99,18.99
1,3548,"SECRET GROUNDHOG",PG,4.99,11.99
1,3549,"SECRET GROUNDHOG",PG,4.99,11.99
1,3553,"SECRETARY ROUGE",PG,4.99,10.99
1,3554,"SECRETARY ROUGE",PG,4.99,10.99
1,3555,"SECRETARY ROUGE",PG,4.99,10.99
1,3559,"SECRETS PARADISE",G,4.99,24.99
1,3560,"SECRETS PARADISE",G,4.99,24.99
1,3561,"SECRETS PARADISE",G,4.99,24.99
1,3562,"SECRETS PARADISE",G,4.99,24.99
1,3572,"SHAKESPEARE SADDLE",PG-13,2.99,26.99
1,3573,"SHAKESPEARE SADDLE",PG-13,2.99,26.99
1,3574,"SHAKESPEARE SADDLE",PG-13,2.99,26.99
1,3578,"SHANE DARKNESS",PG,2.99,22.99
1,3579,"SHANE DARKNESS",PG,2.99,22.99
1,3580,"SHANE DARKNESS",PG,2.99,22.99
1,3581,"SHANE DARKNESS",PG,2.99,22.99
1,3582,"SHANGHAI TYCOON",PG,2.99,20.99
1,3583,"SHANGHAI TYCOON",PG,2.99,20.99
1,3584,"SHANGHAI TYCOON",PG,2.99,20.99
1,3588,"SHAWSHANK BUBBLE",PG,4.99,20.99
1,3589,"SHAWSHANK BUBBLE",PG,4.99,20.99
1,3590,"SHAWSHANK BUBBLE",PG,4.99,20.99
1,3591,"SHAWSHANK BUBBLE",PG,4.99,20.99
1,3594,"SHEPHERD MIDSUMMER",R,0.99,14.99
1,3595,"SHEPHERD MIDSUMMER",R,0.99,14.99
1,3596,"SHEPHERD MIDSUMMER",R,0.99,14.99
1,3601,"SHINING ROSES",G,0.99,12.99
1,3602,"SHINING ROSES",G,0.99,12.99
1,3603,"SHINING ROSES",G,0.99,12.99
1,3604,"SHIP WONDERLAND",R,2.99,15.99
1,3605,"SHIP WONDERLAND",R,2.99,15.99
1,3608,"SHOCK CABIN",PG-13,2.99,15.99
1,3609,"SHOCK CABIN",PG-13,2.99,15.99
1,3610,"SHOCK CABIN",PG-13,2.99,15.99
1,3611,"SHOCK CABIN",PG-13,2.99,15.99
1,3616,"SHOOTIST SUPERFLY",PG-13,0.99,22.99
1,3617,"SHOOTIST SUPERFLY",PG-13,0.99,22.99
1,3618,"SHOOTIST SUPERFLY",PG-13,0.99,22.99
1,3619,"SHOOTIST SUPERFLY",PG-13,0.99,22.99
1,3623,"SHOW LORD",PG-13,4.99,24.99
1,3624,"SHOW LORD",PG-13,4.99,24.99
1,3632,"SHRUNK DIVINE",R,2.99,14.99
1,3633,"SHRUNK DIVINE",R,2.99,14.99
1,3634,"SHRUNK DIVINE",R,2.99,14.99
1,3635,"SHRUNK DIVINE",R,2.99,14.99
1,3636,"SIDE ARK",G,0.99,28.99
1,3637,"SIDE ARK",G,0.99,28.99
1,3640,"SIEGE MADRE",R,0.99,23.99
1,3641,"SIEGE MADRE",R,0.99,23.99
1,3642,"SIEGE MADRE",R,0.99,23.99
1,3643,"SIEGE MADRE",R,0.99,23.99
1,3644,"SIERRA DIVIDE",NC-17,0.99,12.99
1,3645,"SIERRA DIVIDE",NC-17,0.99,12.99
1,3649,"SILENCE KANE",R,0.99,23.99
1,3650,"SILENCE KANE",R,0.99,23.99
1,3654,"SILVERADO GOLDFINGER",PG,4.99,11.99
1,3655,"SILVERADO GOLDFINGER",PG,4.99,11.99
1,3658,"SIMON NORTH",NC-17,0.99,26.99
1,3659,"SIMON NORTH",NC-17,0.99,26.99
1,3660,"SINNERS ATLANTIS",PG-13,2.99,19.99
1,3661,"SINNERS ATLANTIS",PG-13,2.99,19.99
1,3666,"SLACKER LIAISONS",R,4.99,29.99
1,3667,"SLACKER LIAISONS",R,4.99,29.99
1,3668,"SLACKER LIAISONS",R,4.99,29.99
1,3669,"SLACKER LIAISONS",R,4.99,29.99
1,3672,"SLEEPING SUSPECTS",PG-13,4.99,13.99
1,3673,"SLEEPING SUSPECTS",PG-13,4.99,13.99
1,3674,"SLEEPING SUSPECTS",PG-13,4.99,13.99
1,3675,"SLEEPING SUSPECTS",PG-13,4.99,13.99
1,3679,"SLEEPLESS MONSOON",G,4.99,12.99
1,3680,"SLEEPLESS MONSOON",G,4.99,12.99
1,3684,"SLEEPY JAPANESE",PG,2.99,25.99
1,3685,"SLEEPY JAPANESE",PG,2.99,25.99
1,3686,"SLEEPY JAPANESE",PG,2.99,25.99
1,3689,"SLEUTH ORIENT",NC-17,0.99,25.99
1,3690,"SLEUTH ORIENT",NC-17,0.99,25.99
1,3691,"SLEUTH ORIENT",NC-17,0.99,25.99
1,3700,"SLUMS DUCK",PG,0.99,21.99
1,3701,"SLUMS DUCK",PG,0.99,21.99
1,3702,"SLUMS DUCK",PG,0.99,21.99
1,3703,"SLUMS DUCK",PG,0.99,21.99
1,3707,"SMILE EARRING",G,2.99,29.99
1,3708,"SMILE EARRING",G,2.99,29.99
1,3709,"SMILE EARRING",G,2.99,29.99
1,3710,"SMOKING BARBARELLA",PG-13,0.99,13.99
1,3711,"SMOKING BARBARELLA",PG-13,0.99,13.99
1,3712,"SMOKING BARBARELLA",PG-13,0.99,13.99
1,3720,"SNATCH SLIPPER",PG,4.99,15.99
1,3721,"SNATCH SLIPPER",PG,4.99,15.99
1,3722,"SNATCH SLIPPER",PG,4.99,15.99
1,3727,"SNATCHERS MONTEZUMA",PG-13,2.99,14.99
1,3728,"SNATCHERS MONTEZUMA",PG-13,2.99,14.99
1,3729,"SNATCHERS MONTEZUMA",PG-13,2.99,14.99
1,3730,"SNOWMAN ROLLERCOASTER",G,0.99,27.99
1,3731,"SNOWMAN ROLLERCOASTER",G,0.99,27.99
1,3732,"SNOWMAN ROLLERCOASTER",G,0.99,27.99
1,3733,"SNOWMAN ROLLERCOASTER",G,0.99,27.99
1,3737,"SOLDIERS EVOLUTION",R,4.99,27.99
1,3738,"SOLDIERS EVOLUTION",R,4.99,27.99
1,3739,"SOMETHING DUCK",NC-17,4.99,17.99
1,3740,"SOMETHING DUCK",NC-17,4.99,17.99
1,3741,"SOMETHING DUCK",NC-17,4.99,17.99
1,3744,"SONG HEDWIG",PG-13,0.99,29.99
1,3745,"SONG HEDWIG",PG-13,0.99,29.99
1,3746,"SONG HEDWIG",PG-13,0.99,29.99
1,3747,"SONS INTERVIEW",NC-17,2.99,11.99
1,3748,"SONS INTERVIEW",NC-17,2.99,11.99
1,3749,"SONS INTERVIEW",NC-17,2.99,11.99
1,3750,"SONS INTERVIEW",NC-17,2.99,11.99
1,3759,"SOUTH WAIT",R,2.99,21.99
1,3760,"SOUTH WAIT",R,2.99,21.99
1,3761,"SOUTH WAIT",R,2.99,21.99
1,3770,"SPEAKEASY DATE",PG-13,2.99,22.99
1,3771,"SPEAKEASY DATE",PG-13,2.99,22.99
1,3772,"SPEAKEASY DATE",PG-13,2.99,22.99
1,3775,"SPICE SORORITY",NC-17,4.99,22.99
1,3776,"SPICE SORORITY",NC-17,4.99,22.99
1,3785,"SPINAL ROCKY",PG-13,2.99,12.99
1,3786,"SPINAL ROCKY",PG-13,2.99,12.99
1,3794,"SPIRITED CASUALTIES",PG-13,0.99,20.99
1,3795,"SPIRITED CASUALTIES",PG-13,0.99,20.99
1,3796,"SPIRITED CASUALTIES",PG-13,0.99,20.99
1,3797,"SPLASH GUMP",PG,0.99,16.99
1,3798,"SPLASH GUMP",PG,0.99,16.99
1,3799,"SPLASH GUMP",PG,0.99,16.99
1,3800,"SPLASH GUMP",PG,0.99,16.99
1,3801,"SPLENDOR PATTON",R,0.99,20.99
1,3802,"SPLENDOR PATTON",R,0.99,20.99
1,3803,"SPLENDOR PATTON",R,0.99,20.99
1,3811,"SPY MILE",PG-13,2.99,13.99
1,3812,"SPY MILE",PG-13,2.99,13.99
1,3813,"SPY MILE",PG-13,2.99,13.99
1,3814,"SPY MILE",PG-13,2.99,13.99
1,3819,"SQUAD FISH",PG,2.99,14.99
1,3820,"SQUAD FISH",PG,2.99,14.99
1,3821,"SQUAD FISH",PG,2.99,14.99
1,3825,"STAGECOACH ARMAGEDDON",R,4.99,25.99
1,3826,"STAGECOACH ARMAGEDDON",R,4.99,25.99
1,3833,"STAMPEDE DISTURBING",R,0.99,26.99
1,3834,"STAMPEDE DISTURBING",R,0.99,26.99
1,3835,"STAMPEDE DISTURBING",R,0.99,26.99
1,3836,"STAMPEDE DISTURBING",R,0.99,26.99
1,3837,"STAR OPERATION",PG,2.99,9.99
1,3838,"STAR OPERATION",PG,2.99,9.99
1,3839,"STAR OPERATION",PG,2.99,9.99
1,3844,"STATE WASTELAND",NC-17,2.99,13.99
1,3845,"STATE WASTELAND",NC-17,2.99,13.99
1,3848,"STEEL SANTA",NC-17,4.99,15.99
1,3849,"STEEL SANTA",NC-17,4.99,15.99
1,3850,"STEEL SANTA",NC-17,4.99,15.99
1,3851,"STEEL SANTA",NC-17,4.99,15.99
1,3855,"STEERS ARMAGEDDON",PG,4.99,16.99
1,3856,"STEERS ARMAGEDDON",PG,4.99,16.99
1,3859,"STEPMOM DREAM",NC-17,4.99,9.99
1,3860,"STEPMOM DREAM",NC-17,4.99,9.99
1,3861,"STEPMOM DREAM",NC-17,4.99,9.99
1,3862,"STEPMOM DREAM",NC-17,4.99,9.99
1,3866,"STING PERSONAL",NC-17,4.99,9.99
1,3867,"STING PERSONAL",NC-17,4.99,9.99
1,3868,"STING PERSONAL",NC-17,4.99,9.99
1,3869,"STING PERSONAL",NC-17,4.99,9.99
1,3878,"STONE FIRE",G,0.99,19.99
1,3879,"STONE FIRE",G,0.99,19.99
1,3880,"STONE FIRE",G,0.99,19.99
1,3881,"STORM HAPPINESS",NC-17,0.99,28.99
1,3882,"STORM HAPPINESS",NC-17,0.99,28.99
1,3883,"STORM HAPPINESS",NC-17,0.99,28.99
1,3884,"STORM HAPPINESS",NC-17,0.99,28.99
1,3889,"STORY SIDE",R,0.99,27.99
1,3890,"STORY SIDE",R,0.99,27.99
1,3891,"STORY SIDE",R,0.99,27.99
1,3896,"STRAIGHT HOURS",R,0.99,19.99
1,3897,"STRAIGHT HOURS",R,0.99,19.99
1,3898,"STRAIGHT HOURS",R,0.99,19.99
1,3902,"STRANGELOVE DESIRE",NC-17,0.99,27.99
1,3903,"STRANGELOVE DESIRE",NC-17,0.99,27.99
1,3904,"STRANGELOVE DESIRE",NC-17,0.99,27.99
1,3905,"STRANGELOVE DESIRE",NC-17,0.99,27.99
1,3909,"STRANGER STRANGERS",G,4.99,12.99
1,3910,"STRANGER STRANGERS",G,4.99,12.99
1,3911,"STRANGER STRANGERS",G,4.99,12.99
1,3916,"STREAK RIDGEMONT",PG-13,0.99,28.99
1,3917,"STREAK RIDGEMONT",PG-13,0.99,28.99
1,3920,"STREETCAR INTENTIONS",R,4.99,11.99
1,3921,"STREETCAR INTENTIONS",R,4.99,11.99
1,3922,"STREETCAR INTENTIONS",R,4.99,11.99
1,3923,"STREETCAR INTENTIONS",R,4.99,11.99
1,3928,"STRICTLY SCARFACE",PG-13,2.99,24.99
1,3929,"STRICTLY SCARFACE",PG-13,2.99,24.99
1,3930,"STRICTLY SCARFACE",PG-13,2.99,24.99
1,3939,"SUGAR WONKA",PG,4.99,20.99
1,3940,"SUGAR WONKA",PG,4.99,20.99
1,3941,"SUGAR WONKA",PG,4.99,20.99
1,3945,"SUIT WALLS",R,4.99,12.99
1,3946,"SUIT WALLS",R,4.99,12.99
1,3947,"SUIT WALLS",R,4.99,12.99
